row_type,check_type,case_id,test_type,purpose,suburb,state,postcode,tailgate,rank,expected_carrier,actual_carrier,carrier_status,expected_service,actual_service,service_status,expected_estimate_ex_gst,actual_estimate_ex_gst,difference,estimate_status,expected_total_weight_kg,actual_total_weight_kg,weight_status,expected_total_cubic_m3,actual_total_cubic_m3,cubic_status,actual_rating_cubic_m3,pallet_cubic_adjustment_m3,overall_status,validation_status,source_page,notes
rank_output,rank_output,CASE_012,Heavy escalation / SM460 qty 1,"Validate SM460 quantity 1, heavy/volumetric baseline and ranking.",BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,383.32,383.32,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_013,Heavy escalation / SM460 qty 2,Validate SM460 quantity 2 to detect break/ranking changes.,BLAIR ATHOL,SA,5084,NO,1,STEA,STEA,OK,ROAD,ROAD,OK,76.16,76.16,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_013,Heavy escalation / SM460 qty 2,Validate SM460 quantity 2 to detect break/ranking changes.,BLAIR ATHOL,SA,5084,NO,2,COCHRN,COCHRN,OK,ROAD,ROAD,OK,109.78,109.78,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_013,Heavy escalation / SM460 qty 2,Validate SM460 quantity 2 to detect break/ranking changes.,BLAIR ATHOL,SA,5084,NO,3,KTI,KTI,OK,GENERAL,GENERAL,OK,314.70,314.71,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_013,Heavy escalation / SM460 qty 2,Validate SM460 quantity 2 to detect break/ranking changes.,BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,524.45,524.46,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_014,Heavy escalation / SM460 qty 4,Validate SM460 quantity 4 without tailgate.,BLAIR ATHOL,SA,5084,NO,1,STEA,STEA,OK,ROAD,ROAD,OK,133.28,133.28,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_014,Heavy escalation / SM460 qty 4,Validate SM460 quantity 4 without tailgate.,BLAIR ATHOL,SA,5084,NO,2,COCHRN,COCHRN,OK,ROAD,ROAD,OK,219.56,219.56,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_014,Heavy escalation / SM460 qty 4,Validate SM460 quantity 4 without tailgate.,BLAIR ATHOL,SA,5084,NO,3,KTI,KTI,OK,GENERAL,GENERAL,OK,610.56,610.57,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_014,Heavy escalation / SM460 qty 4,Validate SM460 quantity 4 without tailgate.,BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,812.36,812.36,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_015,Volumetric SA qty 1,"Validate volumetric SKU in SA without tailgate, qty 1.",BLAIR ATHOL,SA,5084,NO,1,STEA,STEA,OK,ROAD,ROAD,OK,47.60,47.60,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_015,Volumetric SA qty 1,"Validate volumetric SKU in SA without tailgate, qty 1.",BLAIR ATHOL,SA,5084,NO,2,COCHRN,COCHRN,OK,ROAD,ROAD,OK,54.89,54.89,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_015,Volumetric SA qty 1,"Validate volumetric SKU in SA without tailgate, qty 1.",BLAIR ATHOL,SA,5084,NO,3,KTI,KTI,OK,GENERAL,GENERAL,OK,166.77,166.78,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_015,Volumetric SA qty 1,"Validate volumetric SKU in SA without tailgate, qty 1.",BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,440.49,440.50,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_016,Volumetric SA escalation qty 2,Validate volumetric SKU qty 2 and ranking change.,BLAIR ATHOL,SA,5084,NO,1,STEA,STEA,OK,ROAD,ROAD,OK,76.16,76.16,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_016,Volumetric SA escalation qty 2,Validate volumetric SKU qty 2 and ranking change.,BLAIR ATHOL,SA,5084,NO,2,COCHRN,COCHRN,OK,ROAD,ROAD,OK,109.78,109.78,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_016,Volumetric SA escalation qty 2,Validate volumetric SKU qty 2 and ranking change.,BLAIR ATHOL,SA,5084,NO,3,KTI,KTI,OK,GENERAL,GENERAL,OK,314.70,314.71,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_016,Volumetric SA escalation qty 2,Validate volumetric SKU qty 2 and ranking change.,BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,440.93,440.93,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_017,Volumetric SA escalation qty 3,Validate volumetric SKU qty 3 and ranking change.,BLAIR ATHOL,SA,5084,NO,1,STEA,STEA,OK,ROAD,ROAD,OK,104.72,104.72,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_017,Volumetric SA escalation qty 3,Validate volumetric SKU qty 3 and ranking change.,BLAIR ATHOL,SA,5084,NO,2,COCHRN,COCHRN,OK,ROAD,ROAD,OK,164.67,164.67,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_017,Volumetric SA escalation qty 3,Validate volumetric SKU qty 3 and ranking change.,BLAIR ATHOL,SA,5084,NO,3,KTI,KTI,OK,GENERAL,GENERAL,OK,462.63,462.64,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_017,Volumetric SA escalation qty 3,Validate volumetric SKU qty 3 and ranking change.,BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,542.77,542.77,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_018,Volumetric SA escalation qty 4,Validate volumetric SKU qty 4 and ranking change.,BLAIR ATHOL,SA,5084,NO,1,STEA,STEA,OK,ROAD,ROAD,OK,133.28,133.28,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_018,Volumetric SA escalation qty 4,Validate volumetric SKU qty 4 and ranking change.,BLAIR ATHOL,SA,5084,NO,2,COCHRN,COCHRN,OK,ROAD,ROAD,OK,219.56,219.56,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_018,Volumetric SA escalation qty 4,Validate volumetric SKU qty 4 and ranking change.,BLAIR ATHOL,SA,5084,NO,3,KTI,KTI,OK,GENERAL,GENERAL,OK,610.56,610.57,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_018,Volumetric SA escalation qty 4,Validate volumetric SKU qty 4 and ranking change.,BLAIR ATHOL,SA,5084,NO,4,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,692.54,692.54,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_019,Interstate base two SKUs,"Validate same base products as CASE_002 but VIC destination, Tailgate NO.",CAROLINE SPRINGS,VIC,3020,NO,1,KTI,KTI,OK,GENERAL,GENERAL,OK,147.60,147.61,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_019,Interstate base two SKUs,"Validate same base products as CASE_002 but VIC destination, Tailgate NO.",CAROLINE SPRINGS,VIC,3020,NO,2,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,193.76,193.77,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_019,Interstate base two SKUs,"Validate same base products as CASE_002 but VIC destination, Tailgate NO.",CAROLINE SPRINGS,VIC,3020,NO,3,TFMX,TFMX,OK,ROAD,ROAD,OK,327.78,327.78,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_020,Interstate base two SKUs + Tailgate,Validate CASE_019 with Tailgate YES.,CAROLINE SPRINGS,VIC,3020,YES,1,KTI,KTI,OK,GENERAL,GENERAL,OK,369.60,369.61,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_020,Interstate base two SKUs + Tailgate,Validate CASE_019 with Tailgate YES.,CAROLINE SPRINGS,VIC,3020,YES,2,TEAMEX,TEAMEX,OK,ROAD,ROAD,OK,508.76,508.77,0.01,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
rank_output,rank_output,CASE_020,Interstate base two SKUs + Tailgate,Validate CASE_019 with Tailgate YES.,CAROLINE SPRINGS,VIC,3020,YES,3,TFMX,TFMX,OK,ROAD,ROAD,OK,687.78,687.78,0.00,OK,,,,,,,,,OK,generated_from_excel_live,Microsoft Excel automation,Generated on demand from live Excel workbook.
component_totals,component_totals,CASE_001,Volumetric interstate / zone-rate lookup,"Validate VIC destination, volumetric SKU, interstate carrier ranking, Tailgate NO.",CAROLINE SPRINGS,VIC,3023,NO,,,KTI,,,GENERAL,,,619.36,,,2196.5,2196.5000,OK,14.43,14.430000,OK,14.450000,0.02,OK,generated_from_excel_live,Microsoft Excel automation,Totals read from configured Calculator cells.
